Time - Voltage	Amplitude - Voltage
25.576232	0.205263
25.576236	0.205756
25.57624	0.202467
25.576244	0.207401
25.576248	0.203289
25.576252	0.205921
25.576256	0.204605
25.57626	0.204934
25.576264	0.203125
25.576268	0.207237
25.576272	0.203289
25.576276	0.206085
25.57628	0.204605
25.576284	0.205099
25.576288	0.202961
25.576292	0.206414
25.576296	0.203125
25.5763	0.205592
25.576304	0.204605
25.576308	0.205428
25.576312	0.206414
25.576316	0.205592
25.57632	0.202796
25.576324	0.204441
25.576328	0.203289
25.576332	0.204112
25.576336	0.202961
25.57634	0.207072
25.576344	0.203125
25.576348	0.20625
25.576352	0.204605
25.576356	0.205263
25.57636	0.202303
25.576364	0.207566
25.576368	0.203618
25.576372	0.203947
25.576376	0.203947
25.57638	0.203783
25.576384	0.204112
25.576388	0.206085
25.576392	0.205263
25.576396	0.202796
25.5764	0.204605
25.576404	0.203454
25.576408	0.204112
25.576412	0.202138
25.576416	0.207401
25.57642	0.203125
25.576424	0.204112
25.576428	0.203618
25.576432	0.204276
25.576436	0.204441
25.57644	0.202796
25.576444	0.20773
25.576448	0.203125
25.576452	0.205592
25.576456	0.204605
25.57646	0.204934
25.576464	0.204441
25.576468	0.203125
25.576472	0.207566
25.576476	0.203125
25.57648	0.205921
25.576484	0.205099
25.576488	0.205263
25.576492	0.20477
25.576496	0.202796
25.5765	0.206579
25.576504	0.202796
25.576508	0.205921
25.576512	0.205099
25.576516	0.205921
25.57652	0.205263
25.576524	0.206085
25.576528	0.205592
25.576532	0.202303
25.576536	0.204441
25.57654	0.203454
25.576544	0.204112
25.576548	0.204112
25.576552	0.20625
25.576556	0.204441
25.57656	0.205099
25.576564	0.205756
25.576568	0.204934
25.576572	0.205099
25.576576	0.20477
25.57658	0.206414
25.576584	0.205099
25.576588	0.202796
25.576592	0.20477
25.576596	0.203783
25.5766	0.204276
25.576604	0.204276
25.576608	0.203125
25.576612	0.207237
25.576616	0.203125
25.57662	0.206085
25.576624	0.205263
25.576628	0.205592
25.576632	0.205263
25.576636	0.202467
25.57664	0.207072
25.576644	0.203454
25.576648	0.203783
25.576652	0.204112
25.576656	0.204605
25.57666	0.204605
25.576664	0.20477
25.576668	0.205756
25.576672	0.205756
25.576676	0.202467
25.57668	0.204276
25.576684	0.203618
25.576688	0.204112
25.576692	0.204276
25.576696	0.202961
25.5767	0.207401
25.576704	0.202961
25.576708	0.20625
25.576712	0.204934
25.576716	0.205099
25.57672	0.20477
25.576724	0.202467
25.576728	0.206743
25.576732	0.203618
25.576736	0.204441
25.57674	0.204934
25.576744	0.205099
25.576748	0.205263
25.576752	0.205099
25.576756	0.206414
25.57676	0.205263
25.576764	0.203289
25.576768	0.204441
25.576772	0.203783
25.576776	0.204441
25.57678	0.203783
25.576784	0.202796
25.576788	0.207401
25.576792	0.203125
25.576796	0.20625
25.5768	0.205099
25.576804	0.205099
25.576808	0.20477
25.576812	0.204441
25.576816	0.206414
25.57682	0.203947
25.576824	0.205428
25.576828	0.206085
25.576832	0.205263
25.576836	0.205428
25.57684	0.20477
25.576844	0.202796
25.576848	0.206414
25.576852	0.202632
25.576856	0.206085
25.57686	0.20477
25.576864	0.205428
25.576868	0.205099
25.576872	0.202632
25.576876	0.207401
25.57688	0.203125
25.576884	0.204441
25.576888	0.203618
25.576892	0.204276
25.576896	0.203947
25.5769	0.203947
25.576904	0.206579
25.576908	0.203947
25.576912	0.205099
25.576916	0.206085
25.57692	0.205428
25.576924	0.205592
25.576928	0.204112
25.576932	0.206579
25.576936	0.203783
25.57694	0.205263
25.576944	0.205756
25.576948	0.205099
25.576952	0.205263
25.576956	0.202138
25.57696	0.207072
25.576964	0.203618
25.576968	0.203783
25.576972	0.204441
25.576976	0.204605
25.57698	0.204605
25.576984	0.202632
25.576988	0.207401
25.576992	0.203125
25.576996	0.205099
25.577	0.204112
25.577004	0.204441
25.577008	0.203783
25.577012	0.202632
25.577016	0.207072
25.57702	0.203125
25.577024	0.206414
25.577028	0.205263
25.577032	0.205592
25.577036	0.205428
25.57704	0.20625
25.577044	0.205099
25.577048	0.203125
25.577052	0.204605
25.577056	0.203783
25.57706	0.204441
25.577064	0.201809
25.577068	0.206908
25.577072	0.203289
25.577076	0.204441
25.57708	0.204441
25.577084	0.20477
25.577088	0.205099
25.577092	0.202796
25.577096	0.207237
25.5771	0.203125
25.577104	0.205592
25.577108	0.204441
25.577112	0.20477
25.577116	0.204605
25.57712	0.202961
25.577124	0.207237
25.577128	0.203289
25.577132	0.206085
25.577136	0.205099
25.57714	0.205592
25.577144	0.204934
25.577148	0.203125
25.577152	0.206579
25.577156	0.202138
25.57716	0.204934
25.577164	0.204605
25.577168	0.205099
25.577172	0.20477
25.577176	0.207072
25.57718	0.203783
25.577184	0.205263
25.577188	0.205592
25.577192	0.205099
25.577196	0.205592
25.5772	0.202961
25.577204	0.206579
25.577208	0.202961
25.577212	0.205592
25.577216	0.20477
25.57722	0.205263
25.577224	0.202796
25.577228	0.20773
25.577232	0.203289
25.577236	0.204441
25.57724	0.203454
25.577244	0.203947
25.577248	0.201809
25.577252	0.207072
25.577256	0.203618
25.57726	0.20477
25.577264	0.204934
25.577268	0.204934
25.577272	0.201809
25.577276	0.206908
25.57728	0.203289
25.577284	0.20477
25.577288	0.205263
25.577292	0.204934
25.577296	0.205263
25.5773	0.206579
25.577304	0.204934
25.577308	0.203947
25.577312	0.205263
25.577316	0.204276
25.57732	0.204112
25.577324	0.202467
25.577328	0.206579
25.577332	0.203618
25.577336	0.204605
25.57734	0.205099
25.577344	0.205099
25.577348	0.205099
25.577352	0.20477
25.577356	0.206414
25.57736	0.204276
25.577364	0.204605
25.577368	0.205921
25.577372	0.204605
25.577376	0.20477
25.57738	0.202632
25.577384	0.206743
25.577388	0.202796
25.577392	0.205921
25.577396	0.205099
25.5774	0.205592
25.577404	0.202467
25.577408	0.207401
25.577412	0.202632
25.577416	0.203783
25.57742	0.203454
25.577424	0.204276
25.577428	0.204112
25.577432	0.202796
25.577436	0.207072
25.57744	0.202632
25.577444	0.206085
25.577448	0.20477
25.577452	0.205428
25.577456	0.205263
25.57746	0.202961
25.577464	0.20625
25.577468	0.202796
25.577472	0.205263
25.577476	0.204441
25.57748	0.20477
25.577484	0.204934
25.577488	0.203125
25.577492	0.207401
25.577496	0.203125
25.5775	0.203947
25.577504	0.203454
25.577508	0.203783
25.577512	0.203783
25.577516	0.204112
25.57752	0.206414
25.577524	0.204112
25.577528	0.204112
25.577532	0.204934
25.577536	0.204112
25.57754	0.204441
25.577544	0.204276
25.577548	0.202796
25.577552	0.207072
25.577556	0.202961
25.57756	0.205756
25.577564	0.205099
25.577568	0.205263
25.577572	0.204934
25.577576	0.203125
25.57758	0.207072
25.577584	0.202632
25.577588	0.205263
25.577592	0.203947
25.577596	0.204441
25.5776	0.204276
25.577604	0.202632
25.577608	0.206414
25.577612	0.202303
25.577616	0.205428
25.57762	0.204605
25.577624	0.205263
25.577628	0.205099
25.577632	0.202961
25.577636	0.207072
25.57764	0.202796
25.577644	0.205756
25.577648	0.204441
25.577652	0.204934
25.577656	0.20477
25.57766	0.204441
25.577664	0.206085
25.577668	0.203947
25.577672	0.20477
25.577676	0.205428
25.57768	0.204605
25.577684	0.205099
25.577688	0.204605
25.577692	0.202796
25.577696	0.207072
25.5777	0.202796
25.577704	0.205428
25.577708	0.204112
25.577712	0.204605
25.577716	0.204441
25.57772	0.203783
25.577724	0.20625
25.577728	0.203783
25.577732	0.204605
25.577736	0.205592
25.57774	0.204934
25.577744	0.204934
25.577748	0.204934
25.577752	0.204605
25.577756	0.205592
25.57776	0.201809
25.577764	0.204441
25.577768	0.203125
25.577772	0.203947
25.577776	0.203947
25.57778	0.202467
25.577784	0.207072
25.577788	0.202632
25.577792	0.204934
25.577796	0.203783
25.5778	0.203947
25.577804	0.203783
25.577808	0.203783
25.577812	0.206085
25.577816	0.204112
25.57782	0.20477
25.577824	0.205756
25.577828	0.20477
25.577832	0.20477
25.577836	0.20477
25.57784	0.202467
25.577844	0.206579
25.577848	0.202796
25.577852	0.205921
25.577856	0.204934
25.57786	0.205428
25.577864	0.205099
25.577868	0.202467
25.577872	0.206414
25.577876	0.203289
25.57788	0.204112
25.577884	0.205099
25.577888	0.204605
25.577892	0.20477
25.577896	0.204605
25.5779	0.206085
25.577904	0.205099
25.577908	0.202632
25.577912	0.204441
25.577916	0.203454
25.57792	0.203618
25.577924	0.203618
25.577928	0.20625
25.577932	0.203947
25.577936	0.20477
25.57794	0.205263
25.577944	0.20477
25.577948	0.204605
25.577952	0.203947
25.577956	0.206414
25.57796	0.203618
25.577964	0.20477
25.577968	0.205263
25.577972	0.205099
25.577976	0.205263
25.57798	0.201809
25.577984	0.207237
25.577988	0.202961
25.577992	0.203618
25.577996	0.203947
25.578	0.204112
25.578004	0.204441
25.578008	0.202467
25.578012	0.207401
25.578016	0.202961
25.57802	0.204605
25.578024	0.203454
25.578028	0.203947
25.578032	0.203783
25.578036	0.202796
25.57804	0.206414
25.578044	0.202796
25.578048	0.206085
25.578052	0.20477
25.578056	0.205428
25.57806	0.204934
25.578064	0.206085
25.578068	0.204441
25.578072	0.204441
25.578076	0.205428
25.57808	0.204276
25.578084	0.204441
25.578088	0.202303
25.578092	0.207072
25.578096	0.202961
25.5781	0.203783
25.578104	0.203454
25.578108	0.203947
25.578112	0.204441
25.578116	0.202467
25.57812	0.207237
25.578124	0.203125
25.578128	0.205428
25.578132	0.204441
25.578136	0.20477
25.57814	0.204276
25.578144	0.205263
25.578148	0.205263
25.578152	0.201974
25.578156	0.204276
25.57816	0.203454
25.578164	0.204112
25.578168	0.203947
25.578172	0.206414
25.578176	0.204441
25.57818	0.204441
25.578184	0.205428
25.578188	0.204276
25.578192	0.204441
25.578196	0.202961
25.5782	0.207237
25.578204	0.203454
25.578208	0.204934
25.578212	0.203947
25.578216	0.203947
25.57822	0.203783
25.578224	0.206908
25.578228	0.203783
25.578232	0.204934
25.578236	0.205592
25.57824	0.204605
25.578244	0.205099
25.578248	0.206414
25.578252	0.204605
25.578256	0.204605
25.57826	0.204934
25.578264	0.204276
25.578268	0.204112
25.578272	0.20625
25.578276	0.204441
25.57828	0.204605
25.578284	0.205263
25.578288	0.204112
25.578292	0.202796
25.578296	0.206414
25.5783	0.203454
25.578304	0.204934
25.578308	0.205428
25.578312	0.205263
25.578316	0.202961
25.57832	0.207237
25.578324	0.203125
25.578328	0.203783
25.578332	0.203454
25.578336	0.203783
25.57834	0.201809
25.578344	0.206743
25.578348	0.203618
25.578352	0.204276
25.578356	0.204605
25.57836	0.20477
25.578364	0.20477
25.578368	0.203454
25.578372	0.205921
25.578376	0.203125
25.57838	0.205099
25.578384	0.204934
25.578388	0.205099
25.578392	0.202138
25.578396	0.206908
25.5784	0.203289
25.578404	0.204605
25.578408	0.204441
25.578412	0.204441
25.578416	0.204934
25.57842	0.203783
25.578424	0.205263
25.578428	0.202467
25.578432	0.203947
25.578436	0.204112
25.57844	0.204112
25.578444	0.204441
25.578448	0.206743
25.578452	0.204276
25.578456	0.205099
25.57846	0.205099
25.578464	0.204605
25.578468	0.204441
25.578472	0.204112
25.578476	0.206414
25.57848	0.204112
25.578484	0.205756
25.578488	0.205592
25.578492	0.205099
25.578496	0.20477
25.5785	0.202632
25.578504	0.206085
25.578508	0.203947
25.578512	0.204441
25.578516	0.204934
25.57852	0.204934
25.578524	0.204605
25.578528	0.202303
25.578532	0.205756
25.578536	0.204276
25.57854	0.204441
25.578544	0.204605
25.578548	0.20477
25.578552	0.204605
25.578556	0.205099
25.57856	0.20625
25.578564	0.204605
25.578568	0.205756
25.578572	0.205428
25.578576	0.205428
25.57858	0.204934
25.578584	0.20477
25.578588	0.206579
25.578592	0.204605
25.578596	0.205592
25.5786	0.205428
25.578604	0.205428
25.578608	0.204934
25.578612	0.204441
25.578616	0.206743
25.57862	0.204605
25.578624	0.205263
25.578628	0.205099
25.578632	0.204605
25.578636	0.204605
25.57864	0.204112
25.578644	0.20477
25.578648	0.204441
25.578652	0.202961
25.578656	0.204112
25.57866	0.204112
25.578664	0.204276
25.578668	0.204441
25.578672	0.203618
25.578676	0.204605
25.57868	0.20477
25.578684	0.204441
25.578688	0.204112
25.578692	0.203947
25.578696	0.203947
25.5787	0.203783
25.578704	0.207566
25.578708	0.204441
25.578712	0.205099
25.578716	0.204605
25.57872	0.204112
25.578724	0.204605
25.578728	0.204112
25.578732	0.203947
25.578736	0.204441
25.57874	0.204605
25.578744	0.205756
25.578748	0.205592
25.578752	0.205263
25.578756	0.205263
25.57876	0.202467
25.578764	0.205592
25.578768	0.20477
25.578772	0.204112
25.578776	0.20477
25.57878	0.204441
25.578784	0.205099
25.578788	0.204934
25.578792	0.207401
25.578796	0.204605
