Time - Dev7/ai0	Amplitude - Dev7/ai0
0.602	3.84303
0.603	3.84929
0.604	3.85538
0.605	3.86345
0.606	3.87498
0.607	3.88108
0.608	3.88766
0.609	3.89046
0.61	3.89524
0.611	3.90216
0.612	3.90216
0.613	3.90117
0.614	3.8954
0.615	3.88931
0.616	3.88272
0.617	3.87679
0.618	3.86889
0.619	3.86609
0.62	3.86115
0.621	3.85752
0.622	3.85472
0.623	3.85686
0.624	3.86032
0.625	3.86148
0.626	3.87037
0.627	3.87564
0.628	3.88519
0.629	3.89096
0.63	3.89063
0.631	3.89573
0.632	3.89409
0.633	3.8898
0.634	3.89293
0.635	3.88684
0.636	3.88371
0.637	3.87712
0.638	3.86773
0.639	3.86724
0.64	3.86411
0.641	3.85884
0.642	3.85933
0.643	3.85983
0.644	3.86345
0.645	3.87136
0.646	3.87185
0.647	3.87696
0.648	3.88124
0.649	3.88536
0.65	3.89129
0.651	3.89326
0.652	3.8959
0.653	3.89096
0.654	3.8875
0.655	3.88091
0.656	3.88042
0.657	3.87844
0.658	3.87086
0.659	3.8679
0.66	3.86263
0.661	3.86263
0.662	3.86362
0.663	3.86378
0.664	3.86839
0.665	3.86823
0.666	3.87235
0.667	3.88058
0.668	3.88256
0.669	3.88602
0.67	3.88898
0.671	3.88668
0.672	3.88964
0.673	3.88964
0.674	3.88437
0.675	3.88272
0.676	3.8791
0.677	3.87185
0.678	3.87399
0.679	3.86823
0.68	3.8646
0.681	3.86378
0.682	3.86395
0.683	3.86839
0.684	3.87136
0.685	3.8735
0.686	3.87515
0.687	3.87992
0.688	3.88042
0.689	3.88486
0.69	3.88766
0.691	3.88602
0.692	3.88569
0.693	3.88239
0.694	3.87811
0.695	3.87795
0.696	3.87531
0.697	3.87103
0.698	3.87449
0.699	3.86922
0.7	3.87086
0.701	3.86922
0.702	3.86839
0.703	3.87284
0.704	3.87268
0.705	3.87531
0.706	3.8786
0.707	3.88009
0.708	3.88305
0.709	3.88305
0.71	3.88173
0.711	3.88206
0.712	3.88009
0.713	3.88009
0.714	3.87762
0.715	3.87531
0.716	3.87383
0.717	3.86938
0.718	3.87185
0.719	3.87136
0.72	3.86955
0.721	3.87053
0.722	3.87284
0.723	3.873
0.724	3.87745
0.725	3.87548
0.726	3.87729
0.727	3.87959
0.728	3.88025
0.729	3.88009
0.73	3.88091
0.731	3.88157
0.732	3.87745
0.733	3.87515
0.734	3.87548
0.735	3.87531
0.736	3.87251
0.737	3.87432
0.738	3.87103
0.739	3.87449
0.74	3.87268
0.741	3.87531
0.742	3.8735
0.743	3.8758
0.744	3.87795
0.745	3.87745
0.746	3.87844
0.747	3.87762
0.748	3.87696
0.749	3.87844
0.75	3.87729
0.751	3.87811
0.752	3.87778
0.753	3.87679
0.754	3.87811
0.755	3.87465
0.756	3.87399
0.757	3.87482
0.758	3.87465
0.759	3.8758
0.76	3.87449
0.761	3.87548
0.762	3.87663
0.763	3.87877
0.764	3.8786
0.765	3.74404
0.766	4.07312
0.767	4.20669
0.768	3.86065
0.769	3.55266
0.77	3.76035
0.771	3.97512
0.772	3.89063
0.773	3.80712
0.774	3.74882
0.775	4.01366
0.776	4.08893
0.777	3.81585
0.778	3.58955
0.779	3.69167
0.78	3.88124
0.781	3.90809
0.782	3.81948
0.783	3.81239
0.784	3.96392
0.785	3.97792
0.786	3.86592
0.787	3.81717
0.788	3.88388
0.789	3.95239
0.79	3.93707
0.791	3.93477
0.792	3.94399
0.793	3.9407
0.794	3.8763
0.795	3.84863
0.796	3.8567
0.797	3.86806
0.798	3.84171
0.799	3.82919
0.8	3.82475
0.801	3.82672
0.802	3.8287
0.803	3.84665
0.804	3.87152
0.805	3.87762
0.806	3.88569
0.807	3.89228
0.808	3.90002
0.809	3.90957
0.81	3.91369
0.811	3.91072
0.812	3.92011
0.813	3.90364
0.814	3.88898
0.815	3.87943
0.816	3.86148
0.817	3.85373
0.818	3.8455
0.819	3.84879
0.82	3.85159
0.821	3.84336
0.822	3.84599
0.823	3.85538
0.824	3.8646
0.825	3.88124
0.826	3.89195
0.827	3.89277
0.828	3.89623
0.829	3.89046
0.83	3.89771
0.831	3.90562
0.832	3.9071
0.833	3.89491
0.834	3.88305
0.835	3.87185
0.836	3.86609
0.837	3.86246
0.838	3.86016
0.839	3.85868
0.84	3.85522
0.841	3.85357
0.842	3.85999
0.843	3.8674
0.844	3.8651
0.845	3.87383
0.846	3.88075
0.847	3.88915
0.848	3.89722
0.849	3.89853
0.85	3.89623
0.851	3.89112
0.852	3.8847
0.853	3.88569
0.854	3.88108
0.855	3.87482
0.856	3.86955
0.857	3.8623
0.858	3.85999
0.859	3.85999
0.86	3.86148
0.861	3.86213
0.862	3.86296
0.863	3.86823
0.864	3.87712
0.865	3.88338
0.866	3.88486
0.867	3.887
0.868	3.88717
0.869	3.89063
0.87	3.89178
0.871	3.89079
0.872	3.88437
0.873	3.88289
0.874	3.87564
0.875	3.87268
0.876	3.87268
0.877	3.86625
0.878	3.86428
0.879	3.86526
0.88	3.86246
0.881	3.86691
0.882	3.8707
0.883	3.87053
0.884	3.87646
0.885	3.87663
0.886	3.88223
0.887	3.88635
0.888	3.88618
0.889	3.88618
0.89	3.88157
0.891	3.88322
0.892	3.8819
0.893	3.88453
0.894	3.87893
0.895	3.87399
0.896	3.87004
0.897	3.87103
0.898	3.87053
0.899	3.8674
0.9	3.8707
0.901	3.87037
0.902	3.86889
0.903	3.87416
0.904	3.8786
0.905	3.87976
0.906	3.88108
0.907	3.88042
0.908	3.88355
0.909	3.88602
0.91	3.88355
0.911	3.87976
0.912	3.87811
0.913	3.87548
0.914	3.87745
0.915	3.87597
0.916	3.87548
0.917	3.87268
0.918	3.86856
0.919	3.86922
0.92	3.87202
0.921	3.87432
0.922	3.8735
0.923	3.87465
0.924	3.87268
0.925	3.87762
0.926	3.8786
0.927	3.88173
0.928	3.88239
0.929	3.88009
0.93	3.88042
0.931	3.88091
0.932	3.87992
0.933	3.87893
0.934	3.87795
0.935	3.87333
0.936	3.87729
0.937	3.87663
0.938	3.87399
0.939	3.8735
0.94	3.8735
0.941	3.87366
0.942	3.87284
0.943	3.87449
0.944	3.87548
0.945	3.87712
0.946	3.8763
0.947	3.87943
0.948	3.88256
0.949	3.88124
0.95	3.88124
0.951	3.87762
0.952	3.87729
0.953	3.88009
0.954	3.87762
0.955	4.48389
0.956	4.21971
0.957	3.82211
0.958	3.85406
0.959	3.5907
0.96	3.64818
0.961	4.08712
0.962	3.96936
0.963	3.68673
0.964	3.76331
0.965	3.76183
0.966	4.02256
0.967	4.10623
0.968	3.85044
0.969	3.72988
0.97	3.79872
0.971	3.83084
0.972	3.92571
0.973	3.91945
0.974	3.94267
0.975	4.01218
0.976	3.93642
0.977	3.80515
0.978	3.80399
0.979	3.89096
0.98	3.92143
0.981	3.91204
0.982	3.87202
0.983	3.85505
0.984	3.85423
0.985	3.82738
0.986	3.80366
0.987	3.86411
0.988	3.89689
0.989	3.90166
0.99	3.88536
0.991	3.87679
0.992	3.87795
0.993	3.87646
0.994	3.89606
0.995	3.9206
0.996	3.9066
0.997	3.901
0.998	3.8847
0.999	3.86971
