Time - Dev7/ai0	Amplitude - Dev7/ai0
0.456	3.8567
0.457	3.85719
0.458	3.85868
0.459	3.85423
0.46	3.85719
0.461	3.85456
0.462	3.85538
0.463	3.85621
0.464	3.85736
0.465	3.85456
0.466	3.85802
0.467	3.85818
0.468	3.85901
0.469	3.8567
0.47	3.85686
0.471	3.85456
0.472	3.85555
0.473	3.85851
0.474	3.85588
0.475	3.85917
0.476	3.85653
0.477	3.85571
0.478	3.85621
0.479	3.85835
0.48	3.85703
0.481	3.85802
0.482	3.85588
0.483	3.85604
0.484	3.85769
0.485	3.85489
0.486	3.85686
0.487	3.85472
0.488	3.85802
0.489	3.85868
0.49	3.85818
0.491	3.85719
0.492	3.85884
0.493	3.85423
0.494	3.85703
0.495	3.85555
0.496	3.8567
0.497	3.85851
0.498	3.85439
0.499	3.8595
0.5	4.46116
0.501	4.46116
0.502	4.46116
0.503	4.46116
0.504	2.85086
0.505	3.56452
0.506	4.46116
0.507	4.46166
0.508	3.75607
0.509	3.28551
0.51	2.97686
0.511	3.76167
0.512	4.35822
0.513	3.47805
0.514	2.98707
0.515	3.38664
0.516	4.25347
0.517	4.46314
0.518	3.69677
0.519	3.3705
0.52	4.02239
0.521	4.13604
0.522	3.64407
0.523	3.20184
0.524	3.39454
0.525	3.91336
0.526	4.01679
0.527	3.72757
0.528	3.64341
0.529	3.8707
0.53	4.20999
0.531	3.95354
0.532	3.41299
0.533	3.41925
0.534	3.6892
0.535	3.77237
0.536	3.61393
0.537	3.52515
0.538	3.74421
0.539	4.05945
0.54	4.02519
0.541	3.73185
0.542	3.72312
0.543	3.78225
0.544	3.69661
0.545	3.52729
0.546	3.42929
0.547	3.71308
0.548	4.08432
0.549	4.08317
0.55	3.74355
0.551	3.59564
0.552	4.46166
0.553	4.46199
0.554	4.39034
0.555	4.14888
0.556	4.45161
0.557	4.34043
0.558	4.4633
0.559	4.15053
0.56	3.3621
0.561	3.46289
0.562	3.8315
0.563	3.69018
0.564	3.59054
0.565	3.63913
0.566	3.72197
0.567	3.91995
0.568	3.88602
0.569	3.74157
0.57	3.84912
0.571	3.93823
0.572	3.77402
0.573	3.55957
0.574	3.47327
0.575	3.54376
0.576	3.72312
0.577	3.75623
0.578	3.72642
0.579	3.84748
0.58	3.95684
0.581	4.01959
0.582	4.19928
0.583	3.91797
0.584	3.692
0.585	3.72955
0.586	4.16782
0.587	4.34702
0.588	4.14263
0.589	3.89771
0.59	3.73828
0.591	3.89689
0.592	3.999
0.593	3.90726
0.594	3.81766
0.595	3.72955
0.596	3.79889
0.597	3.74272
0.598	3.64275
0.599	3.65444
0.6	3.71522
0.601	3.78785
0.602	3.78884
0.603	3.75392
0.604	3.85901
0.605	3.91171
0.606	4.21394
0.607	4.23074
0.608	4.06554
0.609	3.78094
0.61	3.67503
0.611	3.84484
0.612	3.96507
0.613	3.8791
0.614	3.78176
0.615	3.70155
0.616	4.36794
0.617	4.46133
0.618	4.46281
0.619	4.4633
0.62	3.42995
0.621	3.57209
0.622	4.33895
0.623	4.19862
0.624	3.77435
0.625	3.73054
0.626	3.76545
0.627	4.15827
0.628	4.05401
0.629	3.51445
0.63	3.57736
0.631	3.87482
0.632	3.9318
0.633	3.79757
0.634	3.44082
0.635	3.54261
0.636	3.96474
0.637	3.84945
0.638	3.62249
0.639	3.65444
0.64	3.81931
0.641	4.05039
0.642	3.94202
0.643	3.72625
0.644	3.78028
0.645	3.98616
0.646	4.4633
0.647	4.46298
0.648	3.97067
0.649	3.51115
0.65	3.7027
0.651	4.01745
0.652	3.9435
0.653	3.84929
0.654	3.86263
0.655	3.95964
0.656	3.99933
0.657	3.72362
0.658	3.5795
0.659	4.00049
0.66	4.12105
0.661	4.03474
0.662	3.88865
0.663	3.74602
0.664	3.90578
0.665	3.98566
0.666	3.81931
0.667	3.76512
0.668	3.97578
0.669	4.0387
0.67	3.93395
0.671	3.76941
0.672	3.76941
0.673	3.92587
0.674	3.88783
0.675	3.88042
0.676	3.8931
0.677	3.87795
0.678	3.95107
0.679	3.97166
0.68	3.90249
0.681	3.92192
0.682	3.91912
0.683	3.92291
0.684	3.91303
0.685	3.87465
0.686	3.86642
0.687	3.8679
0.688	3.89326
0.689	3.86823
0.69	3.81882
0.691	3.82326
0.692	3.86411
0.693	3.85719
0.694	3.86263
0.695	3.86082
0.696	3.89162
0.697	3.93411
0.698	3.91896
0.699	3.93839
0.7	3.94893
0.701	3.88322
0.702	3.88108
0.703	3.8954
0.704	3.90282
0.705	3.90315
0.706	3.87268
0.707	3.88157
0.708	3.90282
0.709	3.90479
0.71	3.89079
0.711	3.87399
0.712	3.88404
0.713	3.89112
0.714	3.86131
0.715	3.8679
0.716	3.88816
0.717	3.88223
0.718	3.88816
0.719	3.88388
0.72	3.88058
0.721	3.89738
0.722	3.89442
0.723	3.89145
0.724	3.90018
0.725	3.90183
0.726	3.90035
0.727	3.89705
0.728	3.88717
0.729	3.88223
0.73	3.88437
0.731	3.88536
0.732	3.88585
0.733	3.88042
0.734	3.88618
0.735	3.89639
0.736	3.89293
0.737	3.89524
0.738	3.89195
0.739	3.89606
0.74	3.90479
0.741	3.89524
0.742	3.89524
0.743	3.90117
0.744	3.89425
0.745	3.89557
0.746	3.88799
0.747	3.87482
0.748	3.88338
0.749	3.88338
0.75	3.88355
0.751	3.87449
0.752	3.87449
0.753	3.88569
0.754	3.88816
0.755	3.89277
0.756	3.89491
0.757	3.89491
0.758	3.90232
0.759	3.89639
0.76	3.89606
0.761	3.89689
0.762	3.89096
0.763	3.88832
0.764	3.88453
0.765	3.88766
0.766	3.88256
0.767	3.88091
0.768	3.88173
0.769	3.87992
0.77	3.88717
0.771	3.88997
0.772	3.88519
0.773	3.89392
0.774	3.89409
0.775	3.8903
0.776	3.89442
0.777	3.89326
0.778	3.89788
0.779	3.89442
0.78	3.89326
0.781	3.89277
0.782	3.88898
0.783	3.89277
0.784	3.89096
0.785	3.88388
0.786	3.88865
0.787	3.8898
0.788	3.8898
0.789	3.89458
0.79	3.88766
0.791	3.88832
0.792	3.88964
0.793	3.88964
0.794	3.89557
0.795	3.89656
0.796	3.89392
0.797	3.89096
0.798	3.89326
0.799	3.89458
0.8	3.88997
0.801	3.8898
0.802	3.88816
0.803	3.88602
0.804	3.88536
0.805	3.88322
0.806	3.88585
0.807	3.88668
0.808	3.88108
0.809	3.887
0.81	3.88272
0.811	3.88733
0.812	3.89195
0.813	3.89293
0.814	3.89491
0.815	3.89112
0.816	3.89343
0.817	3.89788
0.818	3.89376
0.819	3.89079
0.82	3.88964
0.821	3.88964
0.822	3.8898
0.823	3.88799
0.824	3.88651
0.825	3.88503
0.826	3.88651
0.827	3.88602
0.828	3.88717
0.829	3.88997
0.83	3.88931
0.831	3.88915
0.832	3.88948
0.833	3.88684
0.834	3.89096
0.835	3.89376
0.836	3.88503
0.837	3.89063
0.838	3.89326
0.839	3.89063
0.84	3.89013
0.841	3.89145
0.842	3.89145
0.843	3.8898
0.844	3.89244
0.845	3.89293
0.846	3.88931
0.847	3.89063
0.848	3.88832
0.849	3.8903
0.85	3.89491
0.851	3.89277
0.852	3.89524
0.853	3.89277
0.854	3.89013
0.855	3.89573
0.856	3.89376
0.857	3.89145
0.858	3.88733
0.859	3.88042
0.86	3.88552
0.861	3.88503
0.862	3.8875
0.863	3.88997
0.864	3.88766
0.865	3.88931
0.866	3.8931
0.867	3.89162
0.868	3.89376
0.869	3.8931
0.87	3.89178
0.871	3.88931
0.872	3.89112
0.873	3.89046
0.874	3.88618
0.875	3.88766
0.876	3.88651
0.877	3.88783
0.878	3.88931
0.879	3.88519
0.88	3.88832
0.881	3.88684
0.882	3.88668
0.883	3.89013
0.884	3.88948
0.885	3.88915
0.886	3.89063
0.887	3.89129
0.888	3.89326
0.889	3.89475
0.89	3.89804
0.891	3.89409
0.892	3.89195
0.893	3.89343
0.894	3.88964
0.895	3.89063
0.896	3.88964
0.897	3.88536
0.898	3.88453
0.899	3.88684
0.9	3.88651
0.901	3.88668
0.902	3.88964
0.903	3.88651
0.904	3.88766
0.905	3.89244
0.906	3.89409
0.907	3.89442
0.908	3.89343
0.909	3.88997
0.91	3.89096
0.911	3.89293
0.912	3.88799
0.913	3.88849
0.914	3.88733
0.915	3.88552
0.916	3.88717
0.917	3.88486
0.918	3.88618
0.919	3.88486
0.92	3.88618
0.921	3.88783
0.922	3.88733
0.923	3.88783
0.924	3.89392
0.925	3.89195
0.926	3.89129
0.927	3.89326
0.928	3.89293
0.929	3.89277
0.93	3.89508
0.931	3.88997
0.932	3.88882
0.933	3.89013
0.934	3.88832
0.935	3.8875
0.936	3.89063
0.937	3.89178
0.938	3.89195
0.939	3.89425
0.94	3.89013
0.941	3.89162
0.942	3.88948
0.943	3.88684
0.944	3.88915
0.945	3.8898
0.946	3.88684
0.947	3.88783
0.948	3.88684
0.949	3.88948
0.95	3.89211
0.951	3.89046
0.952	3.89376
0.953	3.89178
0.954	3.89442
0.955	3.89079
0.956	3.88915
0.957	3.89195
0.958	3.88684
0.959	3.88635
0.96	3.88371
0.961	3.88585
0.962	3.88816
0.963	3.89162
0.964	3.8903
0.965	3.89046
0.966	3.88997
0.967	3.88964
0.968	3.8903
0.969	3.89013
0.97	3.8903
0.971	3.88783
0.972	3.88931
0.973	3.88783
0.974	3.88668
0.975	3.88635
0.976	3.88668
0.977	3.88668
0.978	3.88898
0.979	3.88931
0.98	3.88684
0.981	3.89129
0.982	3.88898
0.983	3.8903
0.984	3.89096
0.985	3.89096
0.986	3.88898
0.987	3.8926
0.988	3.88964
0.989	3.88783
0.99	3.887
0.991	3.88865
0.992	3.8875
0.993	3.8903
0.994	3.88668
0.995	3.88783
0.996	3.88882
0.997	3.88898
0.998	3.88766
0.999	3.88684
