1,688239E+0
1,688403E+0
1,688403E+0
1,688403E+0
1,697286E+0
1,700905E+0
4,446469E+0
3,892119E+0
2,984440E+0
1,689226E+0
1,688403E+0
1,688074E+0
1,687745E+0
1,688239E+0
1,688074E+0
1,689390E+0
1,700411E+0
2,292583E+0
3,898205E+0
3,649982E+0
1,690377E+0
1,688568E+0
1,689061E+0
1,687910E+0
1,687745E+0
1,688403E+0
1,687910E+0
1,688732E+0
1,699424E+0
4,601424E+0
3,871392E+0
1,704030E+0
1,688732E+0
1,687910E+0
1,688239E+0
1,688239E+0
1,687416E+0
1,688074E+0
1,688239E+0
1,699753E+0
4,351884E+0
3,901988E+0
1,689719E+0
1,688239E+0
1,688403E+0
1,688568E+0
1,687910E+0
1,687581E+0
1,688403E+0
1,688074E+0
1,696463E+0
1,706333E+0
4,288059E+0
3,893106E+0
1,882668E+0
1,689061E+0
1,688074E+0
1,688239E+0
1,687910E+0
1,688239E+0
1,688732E+0
1,688897E+0
1,690048E+0
1,703701E+0
3,958081E+0
3,416236E+0
1,689390E+0
1,688403E+0
1,688239E+0
1,688403E+0
1,688239E+0
1,687745E+0
1,697450E+0
1,791869E+0
3,875834E+0
1,962776E+0
1,688403E+0
1,687745E+0
1,688239E+0
1,688403E+0
1,688239E+0
1,688403E+0
1,688074E+0
1,688239E+0
1,699918E+0
4,432487E+0
3,930611E+0
2,066406E+0
1,689061E+0
1,687910E+0
1,687581E+0
1,687745E+0
1,688074E+0
1,688239E+0
1,699095E+0
3,780756E+0
3,902482E+0
1,979390E+0
1,688732E+0
1,687745E+0
1,688074E+0
1,688239E+0
1,688403E+0
1,687910E+0
1,695641E+0
1,732652E+0
4,088361E+0
3,931597E+0
2,084993E+0
1,688897E+0
1,688239E+0
1,688403E+0
1,688239E+0
1,688403E+0
1,688403E+0
1,688403E+0
1,690871E+0
1,703372E+0
4,137875E+0
3,903633E+0
2,165266E+0
1,689061E+0
1,687745E+0
1,688239E+0
1,688239E+0
1,688239E+0
1,688074E+0
1,699095E+0
1,741534E+0
4,008910E+0
3,892448E+0
1,700905E+0
1,688732E+0
1,687745E+0
1,689390E+0
1,688239E+0
1,687581E+0
1,687581E+0
1,688074E+0
1,701069E+0
3,997889E+0
3,598002E+0
1,689390E+0
1,688239E+0
1,688074E+0
1,688239E+0
1,687910E+0
1,688239E+0
1,688074E+0
1,688568E+0
1,691693E+0
1,699918E+0
4,147415E+0
3,922879E+0
