4,176696E+0
3,894422E+0
1,778874E+0
1,688403E+0
1,688403E+0
1,688403E+0
1,688239E+0
1,687416E+0
1,687910E+0
1,688568E+0
1,697779E+0
1,720973E+0
4,007101E+0
3,622018E+0
1,689390E+0
1,689226E+0
1,688239E+0
1,688239E+0
1,687416E+0
1,689555E+0
1,688239E+0
1,699918E+0
2,315612E+0
3,906759E+0
2,269389E+0
1,688732E+0
1,687745E+0
1,688403E+0
1,687910E+0
1,688239E+0
1,688074E+0
1,688239E+0
1,689884E+0
1,719163E+0
3,916464E+0
2,433717E+0
1,688897E+0
1,688403E+0
1,688732E+0
1,688568E+0
1,688239E+0
1,693667E+0
1,700411E+0
4,152515E+0
3,684197E+0
1,688897E+0
1,688403E+0
1,688568E+0
1,688239E+0
1,688568E+0
1,687910E+0
1,688568E+0
1,690048E+0
1,699753E+0
4,578724E+0
3,927321E+0
2,430757E+0
1,689061E+0
1,688074E+0
1,688239E+0
1,687745E+0
1,687581E+0
1,688074E+0
1,688074E+0
1,688732E+0
1,689390E+0
1,699918E+0
2,515306E+0
3,854120E+0
3,426599E+0
1,689719E+0
1,688568E+0
1,688074E+0
1,687910E+0
1,689061E+0
1,687910E+0
1,688074E+0
1,698602E+0
1,727059E+0
3,956272E+0
3,684362E+0
1,689226E+0
1,688239E+0
1,687745E+0
1,688074E+0
1,688074E+0
1,687910E+0
1,687910E+0
1,688897E+0
1,700247E+0
4,572473E+0
3,887348E+0
1,697779E+0
1,688732E+0
1,688239E+0
1,688074E+0
1,687745E+0
1,688239E+0
1,688568E+0
1,688568E+0
1,699095E+0
2,015413E+0
3,899850E+0
2,134670E+0
1,688897E+0
1,688568E+0
1,688403E+0
1,688239E+0
1,688239E+0
1,687910E+0
1,688239E+0
1,690542E+0
1,702879E+0
3,903798E+0
3,338595E+0
1,688732E+0
1,688568E+0
1,687745E+0
1,687910E+0
1,688239E+0
1,687910E+0
1,688074E+0
1,699753E+0
4,474104E+0
3,911365E+0
1,699260E+0
1,688239E+0
1,687910E+0
1,688239E+0
1,687910E+0
1,687910E+0
1,688239E+0
1,688732E+0
1,688074E+0
1,700082E+0
1,768675E+0
3,933242E+0
3,779275E+0
1,691200E+0
1,688732E+0
1,687910E+0
1,688074E+0
1,687416E+0
1,687745E+0
1,688239E+0
1,697450E+0
1,865561E+0
3,872050E+0
3,524473E+0
1,689555E+0
1,688239E+0
1,688239E+0
1,688403E+0
1,688239E+0
1,687745E+0
1,688074E+0
1,688074E+0
1,690542E+0
1,700082E+0
4,513748E+0
3,853791E+0
3,461472E+0
1,689555E+0
1,688403E+0
1,688403E+0
1,687745E+0
1,688239E+0
1,688239E+0
1,688239E+0
1,688403E+0
1,699424E+0
2,483559E+0
3,909062E+0
1,905697E+0
1,689061E+0
1,688074E+0
1,688732E+0
1,687910E+0
1,687581E+0
1,688239E+0
1,688403E+0
1,694654E+0
1,702879E+0
4,333295E+0
3,869912E+0
2,318573E+0
1,688239E+0
1,688897E+0
1,687910E+0
1,687910E+0
1,687910E+0
1,687910E+0
1,691035E+0
1,699918E+0
3,150249E+0
3,874518E+0
3,543061E+0
1,689719E+0
1,688403E+0
1,688239E+0
1,687910E+0
1,688239E+0
1,687910E+0
1,688403E+0
1,688239E+0
1,699589E+0
4,522631E+0
3,887842E+0
1,696299E+0
1,689061E+0
1,688074E+0
1,688403E+0
1,687581E+0
1,687910E+0
1,687910E+0
1,688239E+0
1,704194E+0
3,903633E+0
3,500786E+0
1,688897E+0
1,687581E+0
1,688239E+0
1,687416E+0
1,687581E+0
1,688074E+0
1,688239E+0
1,700082E+0
4,573789E+0
3,818260E+0
1,694160E+0
1,688074E+0
1,688074E+0
1,688403E+0
1,688403E+0
1,688403E+0
1,687910E+0
1,688239E+0
1,700411E+0
2,078578E+0
3,884716E+0
1,700740E+0
1,688239E+0
1,689061E+0
1,688074E+0
1,687910E+0
1,688074E+0
1,692516E+0
1,701398E+0
4,465386E+0
3,865635E+0
2,678976E+0
1,688403E+0
1,688568E+0
1,688074E+0
1,688239E+0
1,687745E+0
1,688239E+0
1,688403E+0
1,695476E+0
