Time - Dev5/ai0	Amplitude - Dev5/ai0
0.585	1.6988
0.586	1.69699
0.587	1.69683
0.588	1.69716
0.589	1.69683
0.59	1.69815
0.591	1.69749
0.592	1.6993
0.593	1.69913
0.594	1.69782
0.595	1.70028
0.596	1.70012
0.597	1.70045
0.598	1.70127
0.599	1.70209
0.6	1.70111
0.601	1.70028
0.602	1.70275
0.603	1.70078
0.604	1.70653
0.605	1.69749
0.606	1.70374
0.607	1.70308
0.608	1.70176
0.609	1.70324
0.61	1.70308
0.611	1.70275
0.612	1.70275
0.613	1.70374
0.614	1.70505
0.615	1.70226
0.616	1.7039
0.617	1.70571
0.618	1.70588
0.619	1.70571
0.62	1.70423
0.621	1.7039
0.622	1.70653
0.623	1.70456
0.624	1.70505
0.625	1.70769
0.626	1.70653
0.627	1.70505
0.628	1.70686
0.629	1.70604
0.63	1.70703
0.631	1.70686
0.632	1.70801
0.633	1.70604
0.634	1.70834
0.635	1.70588
0.636	1.70719
0.637	1.70703
0.638	1.7067
0.639	1.70834
0.64	1.70834
0.641	1.70719
0.642	1.709
0.643	1.70719
0.644	1.71048
0.645	1.7016
0.646	1.70769
0.647	1.70736
0.648	1.70686
0.649	1.70571
0.65	1.7067
0.651	1.70719
0.652	1.70686
0.653	1.70834
0.654	1.70505
0.655	1.70522
0.656	1.70834
0.657	1.70703
0.658	1.70538
0.659	1.70653
0.66	1.70555
0.661	1.70522
0.662	1.70571
0.663	1.70505
0.664	1.70341
0.665	1.70818
0.666	1.70588
0.667	1.70637
0.668	1.70423
0.669	1.70588
0.67	1.70489
0.671	1.70423
0.672	1.70538
0.673	1.70505
0.674	1.70588
0.675	1.70489
0.676	1.7039
0.677	1.70472
0.678	1.70522
0.679	1.70407
0.68	1.70505
0.681	1.70604
0.682	1.70456
0.683	1.70324
0.684	1.70818
0.685	1.69798
0.686	1.7044
0.687	1.70308
0.688	1.70522
0.689	1.70259
0.69	1.70259
0.691	1.70341
0.692	1.70308
0.693	1.70292
0.694	1.70226
0.695	1.70259
0.696	1.70242
0.697	1.70094
0.698	1.70259
0.699	1.70127
0.7	1.7016
0.701	1.70028
0.702	1.70127
0.703	1.7016
0.704	1.70094
0.705	1.70045
0.706	1.6993
0.707	1.70374
0.708	1.70061
0.709	1.7016
0.71	1.69996
0.711	1.6993
0.712	1.6988
0.713	1.70045
0.714	1.69963
0.715	1.69963
0.716	1.69749
0.717	1.6993
0.718	1.70045
0.719	1.69963
0.72	1.69798
0.721	1.69683
0.722	1.69798
0.723	1.69864
0.724	1.69716
0.725	1.69815
0.726	1.69683
0.727	1.69798
0.728	1.69732
0.729	1.69601
0.73	1.69798
0.731	1.69667
0.732	1.69782
0.733	1.69601
0.734	1.69519
0.735	1.69584
0.736	1.69519
0.737	1.69486
0.738	1.69535
0.739	1.69223
0.74	1.69403
0.741	1.69601
0.742	1.6942
0.743	1.69371
0.744	1.69617
0.745	1.68976
0.746	1.69486
0.747	1.69551
0.748	1.69305
0.749	1.69321
0.75	1.69354
0.751	1.6942
0.752	1.69042
0.753	1.69124
0.754	1.69206
0.755	1.69272
0.756	1.69206
0.757	1.6919
0.758	1.69157
0.759	1.68976
0.76	1.69042
0.761	1.69075
0.762	1.68959
0.763	1.69042
0.764	1.68729
0.765	1.6919
0.766	1.68861
0.767	1.68844
0.768	1.68696
0.769	1.68894
0.77	1.6891
0.771	1.68795
0.772	1.68663
0.773	1.68696
0.774	1.68647
0.775	1.68532
0.776	1.68729
0.777	1.68598
0.778	1.68499
0.779	1.68433
0.78	1.68598
0.781	1.68466
0.782	1.68482
0.783	1.684
0.784	1.68746
0.785	1.68121
0.786	1.6845
0.787	1.68466
0.788	1.68219
0.789	1.6845
0.79	1.68104
0.791	1.68219
0.792	1.6845
0.793	1.68302
0.794	1.68334
0.795	1.68088
0.796	1.68121
0.797	1.67825
0.798	1.68285
0.799	1.67973
0.8	1.68055
0.801	1.68137
0.802	1.67825
0.803	1.68038
0.804	1.6766
0.805	1.68433
0.806	1.67989
0.807	1.67841
0.808	1.67857
0.809	1.67792
0.81	1.67759
0.811	1.6789
0.812	1.67693
0.813	1.67693
0.814	1.67726
0.815	1.6766
0.816	1.67726
0.817	1.67545
0.818	1.67561
0.819	1.67529
0.82	1.67496
0.821	1.6766
0.822	1.67512
0.823	1.67512
0.824	1.67561
0.825	1.67512
0.826	1.67545
0.827	1.67512
0.828	1.67381
0.829	1.67331
0.83	1.67265
0.831	1.67265
0.832	1.67315
0.833	1.67496
0.834	1.67167
0.835	1.67249
0.836	1.67134
0.837	1.67233
0.838	1.67216
0.839	1.67183
0.84	1.67068
0.841	1.67134
0.842	1.67035
0.843	1.67019
0.844	1.67019
0.845	1.67183
0.846	1.67068
0.847	1.67052
0.848	1.66854
0.849	1.66887
0.85	1.66871
0.851	1.67002
0.852	1.66821
0.853	1.6669
0.854	1.66723
0.855	1.66805
0.856	1.66788
0.857	1.6664
0.858	1.6664
0.859	1.66723
0.86	1.6664
0.861	1.66575
0.862	1.6669
0.863	1.66525
0.864	1.66246
0.865	1.67068
0.866	1.66525
0.867	1.66542
0.868	1.66262
0.869	1.66279
0.87	1.66213
0.871	1.66213
0.872	1.66344
0.873	1.66163
0.874	1.65867
0.875	1.66229
0.876	1.65785
0.877	1.65917
0.878	1.65654
0.879	1.65637
0.88	1.65506
0.881	1.65473
0.882	1.65259
0.883	1.65144
0.884	1.64914
0.885	1.64618
0.886	1.64733
0.887	1.64683
0.888	1.64502
0.889	1.64519
0.89	1.6419
0.891	1.64091
0.892	1.63828
0.893	1.63729
0.894	1.63549
0.895	1.63598
0.896	1.63335
0.897	1.63351
0.898	1.63039
0.899	1.62973
0.9	1.62907
0.901	1.62512
0.902	1.62529
0.903	1.62479
0.904	1.61953
0.905	1.62381
0.906	1.62101
0.907	1.6169
0.908	1.61591
0.909	1.61558
0.91	1.61509
0.911	1.61098
0.912	1.6095
0.913	1.60917
0.914	1.60802
0.915	1.60654
0.916	1.60457
0.917	1.60522
0.918	1.60358
0.919	1.60276
0.92	1.60078
0.921	1.60078
0.922	1.59716
0.923	1.59749
0.924	1.59453
0.925	1.59782
0.926	1.59371
0.927	1.59305
0.928	1.59289
0.929	1.59256
0.93	1.58976
0.931	1.58944
0.932	1.58779
0.933	1.58713
0.934	1.58779
0.935	1.58516
0.936	1.58467
0.937	1.58269
0.938	1.58302
0.939	1.5794
0.94	1.58072
0.941	1.57874
0.942	1.57792
0.943	1.57677
0.944	1.5743
0.945	1.57496
0.946	1.57562
0.947	1.57414
0.948	1.57315
0.949	1.56953
0.95	1.56986
0.951	1.56937
0.952	1.56888
0.953	1.56542
0.954	1.56723
0.955	1.56608
0.956	1.56378
0.957	1.56378
0.958	1.56509
0.959	1.56361
0.96	1.56394
0.961	1.56263
0.962	1.56115
0.963	1.56049
0.964	1.56246
0.965	1.5549
0.966	1.55917
0.967	1.55917
0.968	1.55786
0.969	1.55852
0.97	1.55539
0.971	1.55687
0.972	1.55342
0.973	1.5544
0.974	1.55556
0.975	1.55292
0.976	1.5544
0.977	1.55111
0.978	1.5498
0.979	1.55111
0.98	1.54996
0.981	1.54996
0.982	1.54651
0.983	1.54848
0.984	1.54635
0.985	1.54421
0.986	1.54667
0.987	1.54487
0.988	1.54569
0.989	1.54404
0.99	1.54339
0.991	1.54273
0.992	1.54174
0.993	1.54174
0.994	1.53878
0.995	1.54075
0.996	1.5396
0.997	1.53845
0.998	1.53845
0.999	1.53697
