Time - Dev5/ai0	Amplitude - Dev5/ai0
0.125	1.50457
0.126	1.50424
0.127	1.50424
0.128	1.50671
0.129	1.50605
0.13	1.50474
0.131	1.50457
0.132	1.50506
0.133	1.50753
0.134	1.50803
0.135	1.50622
0.136	1.50589
0.137	1.50654
0.138	1.5049
0.139	1.50572
0.14	1.5072
0.141	1.50572
0.142	1.50589
0.143	1.50868
0.144	1.50654
0.145	1.50704
0.146	1.50737
0.147	1.50687
0.148	1.50539
0.149	1.50737
0.15	1.50506
0.151	1.50671
0.152	1.50589
0.153	1.50654
0.154	1.5049
0.155	1.5072
0.156	1.50803
0.157	1.50441
0.158	1.5049
0.159	1.50704
0.16	1.50474
0.161	1.50441
0.162	1.50622
0.163	1.50622
0.164	1.50638
0.165	1.50654
0.166	1.50441
0.167	1.50391
0.168	1.50424
0.169	1.5049
0.17	1.50589
0.171	1.50803
0.172	1.50556
0.173	1.50391
0.174	1.50687
0.175	1.50654
0.176	1.50457
0.177	1.50375
0.178	1.50556
0.179	1.5049
0.18	1.50309
0.181	1.5077
0.182	1.50605
0.183	1.50605
0.184	1.50786
0.185	1.50671
0.186	1.50638
0.187	1.50605
0.188	1.50523
0.189	1.50704
0.19	1.50786
0.191	1.50539
0.192	1.50424
0.193	1.50819
0.194	1.50687
0.195	1.50556
0.196	1.50572
0.197	1.50803
0.198	1.50622
0.199	1.50589
0.2	1.51049
0.201	1.50786
0.202	1.50622
0.203	1.50556
0.204	1.50622
0.205	1.50737
0.206	1.50506
0.207	1.50441
0.208	1.50556
0.209	1.50671
0.21	1.50671
0.211	1.50687
0.212	1.50556
0.213	1.50918
0.214	1.50391
0.215	1.50556
0.216	1.50506
0.217	1.50622
0.218	1.50654
0.219	1.50654
0.22	1.50112
0.221	1.50786
0.222	1.50441
0.223	1.50556
0.224	1.50704
0.225	1.50572
0.226	1.50622
0.227	1.50654
0.228	1.50556
0.229	1.50704
0.23	1.50424
0.231	1.50786
0.232	1.50753
0.233	1.50556
0.234	1.50819
0.235	1.50605
0.236	1.50589
0.237	1.50687
0.238	1.50474
0.239	1.50605
0.24	1.50868
0.241	1.5049
0.242	1.50638
0.243	1.50835
0.244	1.50408
0.245	1.50622
0.246	1.5049
0.247	1.50654
0.248	1.50556
0.249	1.50687
0.25	1.50408
0.251	1.50687
0.252	1.50572
0.253	1.50671
0.254	1.50638
0.255	1.50589
0.256	1.50539
0.257	1.50441
0.258	1.50671
0.259	1.50852
0.26	1.50852
0.261	1.50622
0.262	1.50556
0.263	1.50671
0.264	1.50572
0.265	1.50523
0.266	1.50622
0.267	1.50671
0.268	1.50572
0.269	1.50572
0.27	1.50523
0.271	1.50803
0.272	1.5049
0.273	1.50687
0.274	1.50556
0.275	1.5072
0.276	1.50737
0.277	1.50687
0.278	1.50293
0.279	1.50852
0.28	1.50654
0.281	1.50605
0.282	1.50424
0.283	1.50671
0.284	1.50589
0.285	1.50605
0.286	1.50424
0.287	1.50622
0.288	1.50572
0.289	1.50654
0.29	1.50589
0.291	1.50654
0.292	1.5072
0.293	1.50687
0.294	1.50457
0.295	1.50704
0.296	1.5049
0.297	1.50605
0.298	1.50737
0.299	1.50589
0.3	1.50605
0.301	1.50753
0.302	1.50687
0.303	1.50391
0.304	1.50408
0.305	1.50589
0.306	1.50654
0.307	1.50605
0.308	1.50572
0.309	1.50671
0.31	1.50523
0.311	1.50704
0.312	1.50622
0.313	1.5077
0.314	1.50441
0.315	1.50687
0.316	1.50589
0.317	1.50737
0.318	1.50605
0.319	1.50605
0.32	1.5072
0.321	1.50671
0.322	1.50539
0.323	1.50671
0.324	1.50408
0.325	1.50622
0.326	1.50556
0.327	1.50539
0.328	1.5049
0.329	1.50523
0.33	1.50539
0.331	1.50539
0.332	1.50803
0.333	1.50622
0.334	1.5072
0.335	1.5049
0.336	1.50523
0.337	1.50605
0.338	1.50605
0.339	1.50654
0.34	1.50951
0.341	1.50572
0.342	1.50605
0.343	1.5049
0.344	1.50704
0.345	1.50638
0.346	1.50572
0.347	1.50556
0.348	1.50375
0.349	1.50556
0.35	1.50523
0.351	1.50572
0.352	1.50622
0.353	1.50589
0.354	1.50753
0.355	1.50375
0.356	1.5077
0.357	1.5049
0.358	1.50654
0.359	1.50918
0.36	1.5026
0.361	1.50572
0.362	1.50474
0.363	1.50654
0.364	1.50589
0.365	1.50408
0.366	1.50556
0.367	1.50556
0.368	1.50671
0.369	1.50424
0.37	1.50539
0.371	1.50572
0.372	1.50589
0.373	1.50671
0.374	1.50589
0.375	1.50687
0.376	1.50474
0.377	1.50654
0.378	1.50622
0.379	1.5049
0.38	1.50671
0.381	1.50737
0.382	1.50654
0.383	1.50523
0.384	1.50737
0.385	1.50441
0.386	1.50704
0.387	1.50819
0.388	1.50441
0.389	1.50572
0.39	1.50622
0.391	1.50687
0.392	1.50687
0.393	1.50753
0.394	1.50424
0.395	1.50474
0.396	1.50671
0.397	1.50556
0.398	1.50737
0.399	1.50622
0.4	1.50852
0.401	1.50474
0.402	1.50424
0.403	1.50589
0.404	1.50737
0.405	1.50671
0.406	1.50572
0.407	1.50457
0.408	1.50622
0.409	1.50358
0.41	1.50539
0.411	1.50539
0.412	1.5072
0.413	1.50671
0.414	1.50605
0.415	1.50638
0.416	1.50408
0.417	1.50572
0.418	1.50408
0.419	1.50605
0.42	1.51115
0.421	1.50654
0.422	1.50227
0.423	1.50589
0.424	1.50474
0.425	1.50572
0.426	1.50506
0.427	1.50539
0.428	1.50539
0.429	1.50819
0.43	1.50638
0.431	1.50622
0.432	1.50622
0.433	1.50474
0.434	1.50424
0.435	1.50572
0.436	1.50408
0.437	1.50687
0.438	1.50539
0.439	1.50704
0.44	1.50556
0.441	1.50391
0.442	1.5072
0.443	1.50539
0.444	1.50556
0.445	1.50654
0.446	1.50687
0.447	1.50474
0.448	1.50441
0.449	1.50753
0.45	1.50654
0.451	1.50687
0.452	1.50539
0.453	1.50819
0.454	1.50687
0.455	1.50638
0.456	1.5049
0.457	1.5049
0.458	1.50605
0.459	1.50622
0.46	1.50276
0.461	1.5021
0.462	1.50704
0.463	1.50654
0.464	1.50654
0.465	1.50523
0.466	1.50358
0.467	1.50539
0.468	1.50441
0.469	1.50556
0.47	1.50589
0.471	1.50638
0.472	1.50737
0.473	1.50671
0.474	1.50737
0.475	1.50654
0.476	1.50671
0.477	1.50556
0.478	1.50622
0.479	1.50951
0.48	1.50852
0.481	1.50358
0.482	1.50506
0.483	1.50523
0.484	1.50556
0.485	1.50523
0.486	1.50523
0.487	1.50474
0.488	1.50654
0.489	1.50687
0.49	1.50572
0.491	1.50424
0.492	1.50457
0.493	1.50622
0.494	1.50556
0.495	1.50654
0.496	1.50803
0.497	1.50605
0.498	1.50605
0.499	1.66015
0.5	1.64815
0.501	1.63466
0.502	1.6322
0.503	1.52694
0.504	1.59947
0.505	1.64848
0.506	1.50227
0.507	1.36247
0.508	1.41576
0.509	1.48599
0.51	1.54717
0.511	1.46888
0.512	1.36165
0.513	1.43336
0.514	1.57496
0.515	1.58993
0.516	1.50737
0.517	1.45918
0.518	1.50293
0.519	1.52184
0.52	1.45309
0.521	1.44652
0.522	1.48961
0.523	1.47464
0.524	1.47151
0.525	1.48204
0.526	1.51806
0.527	1.59437
0.528	1.61822
0.529	1.54947
0.53	1.50934
0.531	1.54602
0.532	1.58434
0.533	1.53598
0.534	1.45063
0.535	1.43254
0.536	1.4753
0.537	1.50128
0.538	1.48105
0.539	1.44536
0.54	1.46724
0.541	1.49947
0.542	1.49437
0.543	1.48993
0.544	1.50079
0.545	1.52842
0.546	1.54421
0.547	1.51756
0.548	1.49273
0.549	1.50474
0.55	1.53862
0.551	1.53993
0.552	1.51987
0.553	1.50539
0.554	1.51543
0.555	1.52283
0.556	1.5049
0.557	1.48204
0.558	1.47382
0.559	1.4873
0.56	1.4947
0.561	1.49914
0.562	1.50654
0.563	1.51049
0.564	1.51625
0.565	1.51362
0.566	1.50506
0.567	1.50391
0.568	1.49997
0.569	1.5026
0.57	1.50358
0.571	1.50687
0.572	1.51197
0.573	1.51033
0.574	1.50868
0.575	1.50951
0.576	1.51049
0.577	1.51312
0.578	1.51395
0.579	1.51016
0.58	1.50967
0.581	1.50128
0.582	1.49898
0.583	1.49849
0.584	1.49536
0.585	1.49355
0.586	1.49437
0.587	1.49964
0.588	1.50654
0.589	1.51148
0.59	1.51115
0.591	1.51164
0.592	1.51427
0.593	1.51707
0.594	1.51822
0.595	1.51691
0.596	1.51395
0.597	1.50803
0.598	1.50506
0.599	1.49849
0.6	1.49602
0.601	1.49339
0.602	1.4952
0.603	1.49766
0.604	1.50276
0.605	1.50671
0.606	1.50934
0.607	1.50868
0.608	1.51049
0.609	1.51099
0.61	1.51214
0.611	1.51279
0.612	1.51181
0.613	1.51
0.614	1.51197
0.615	1.50918
0.616	1.50408
0.617	1.50145
0.618	1.5003
0.619	1.50161
0.62	1.50358
0.621	1.5021
0.622	1.50375
0.623	1.50128
0.624	1.50342
0.625	1.50457
0.626	1.50704
0.627	1.50835
0.628	1.50819
0.629	1.51016
0.63	1.51362
0.631	1.50819
0.632	1.50967
0.633	1.50622
0.634	1.50835
0.635	1.5077
0.636	1.50391
0.637	1.50704
0.638	1.50474
0.639	1.50145
0.64	1.50342
0.641	1.49816
0.642	1.5026
0.643	1.50326
0.644	1.50457
0.645	1.50556
0.646	1.50605
0.647	1.50687
0.648	1.50934
0.649	1.50918
0.65	1.50934
0.651	1.50753
0.652	1.50654
0.653	1.5077
0.654	1.50638
0.655	1.5072
0.656	1.50523
0.657	1.50342
0.658	1.50309
0.659	1.50293
0.66	1.50474
0.661	1.5003
0.662	1.50161
0.663	1.50539
0.664	1.50474
0.665	1.50556
0.666	1.5049
0.667	1.50983
0.668	1.50901
0.669	1.50819
0.67	1.50803
0.671	1.50753
0.672	1.50737
0.673	1.50638
0.674	1.50819
0.675	1.50539
0.676	1.5026
0.677	1.50523
0.678	1.50309
0.679	1.50128
0.68	1.50293
0.681	1.50013
0.682	1.50556
0.683	1.50589
0.684	1.50671
0.685	1.50539
0.686	1.50786
0.687	1.50803
0.688	1.50737
0.689	1.5077
0.69	1.50835
0.691	1.5077
0.692	1.50654
0.693	1.50605
0.694	1.50424
0.695	1.50358
0.696	1.50654
0.697	1.50342
0.698	1.50276
0.699	1.50408
0.7	1.50622
0.701	1.5021
0.702	1.50687
0.703	1.50687
0.704	1.50868
0.705	1.50983
0.706	1.50901
0.707	1.50786
0.708	1.50786
0.709	1.50868
0.71	1.50803
0.711	1.50539
0.712	1.50622
0.713	1.50523
0.714	1.50605
0.715	1.50671
0.716	1.5026
0.717	1.50474
0.718	1.50243
0.719	1.50457
0.72	1.50079
0.721	1.50326
0.722	1.50539
0.723	1.50523
0.724	1.50786
0.725	1.50622
0.726	1.50671
0.727	1.50901
0.728	1.50803
0.729	1.50622
0.73	1.50589
0.731	1.50622
0.732	1.50572
0.733	1.50523
0.734	1.50704
0.735	1.50523
0.736	1.50457
0.737	1.50589
0.738	1.50523
0.739	1.50539
0.74	1.50572
0.741	1.50852
0.742	1.64387
0.743	1.52447
0.744	1.50079
0.745	1.58039
0.746	1.52677
0.747	1.60276
0.748	1.61575
0.749	1.46658
0.75	1.39306
0.751	1.43319
0.752	1.5151
0.753	1.51625
0.754	1.43171
0.755	1.41461
0.756	1.50326
0.757	1.56427
0.758	1.54783
0.759	1.51247
0.76	1.51904
0.761	1.53631
0.762	1.48599
0.763	1.4549
0.764	1.48072
0.765	1.45145
0.766	1.48072
0.767	1.5373
0.768	1.56773
0.769	1.5669
0.77	1.52957
0.771	1.51049
0.772	1.5225
0.773	1.53171
0.774	1.50326
0.775	1.46115
0.776	1.46674
0.777	1.48928
0.778	1.50194
0.779	1.51148
0.78	1.49569
0.781	1.49224
0.782	1.49816
0.783	1.49125
0.784	1.49882
0.785	1.51395
0.786	1.5248
0.787	1.53237
0.788	1.53072
0.789	1.52628
0.79	1.51789
0.791	1.50687
0.792	1.50112
0.793	1.49553
0.794	1.49783
0.795	1.49816
0.796	1.49207
0.797	1.48845
0.798	1.48878
0.799	1.49372
0.8	1.50638
0.801	1.50638
0.802	1.51247
0.803	1.5197
0.804	1.51789
0.805	1.51674
0.806	1.51247
0.807	1.50375
0.808	1.4998
0.809	1.50095
0.81	1.5072
0.811	1.50885
0.812	1.5077
0.813	1.50803
0.814	1.50441
0.815	1.5021
0.816	1.50079
0.817	1.49931
0.818	1.50326
0.819	1.50243
0.82	1.50638
0.821	1.50918
0.822	1.50654
0.823	1.50556
0.824	1.50523
0.825	1.50309
0.826	1.50556
0.827	1.50556
0.828	1.50572
0.829	1.51214
0.83	1.51214
0.831	1.51362
0.832	1.50852
0.833	1.50835
0.834	1.50523
0.835	1.50276
0.836	1.50079
0.837	1.50112
0.838	1.50227
0.839	1.50013
0.84	1.50079
0.841	1.49865
0.842	1.50391
0.843	1.50654
0.844	1.50967
0.845	1.50983
0.846	1.51197
0.847	1.51197
0.848	1.51
0.849	1.50901
0.85	1.50835
0.851	1.50687
0.852	1.50835
0.853	1.50474
0.854	1.5026
0.855	1.50342
0.856	1.50046
0.857	1.49964
0.858	1.50227
0.859	1.50326
0.86	1.50276
0.861	1.50803
0.862	1.50852
0.863	1.50967
0.864	1.50918
0.865	1.50605
0.866	1.50786
0.867	1.50934
0.868	1.50803
0.869	1.50852
0.87	1.50737
0.871	1.50605
0.872	1.50556
0.873	1.50474
0.874	1.50161
0.875	1.50276
0.876	1.50227
0.877	1.50079
0.878	1.50441
0.879	1.50408
0.88	1.50556
0.881	1.50753
0.882	1.50901
0.883	1.50852
0.884	1.51082
0.885	1.5072
0.886	1.50819
0.887	1.50901
0.888	1.50687
0.889	1.50737
0.89	1.50391
0.891	1.50605
0.892	1.50293
0.893	1.50293
0.894	1.50293
0.895	1.50112
0.896	1.50227
0.897	1.5026
0.898	1.50161
0.899	1.50342
0.9	1.50391
0.901	1.51099
0.902	1.50786
0.903	1.50737
0.904	1.50967
0.905	1.50753
0.906	1.5077
0.907	1.5072
0.908	1.50654
0.909	1.50506
0.91	1.50539
0.911	1.50474
0.912	1.50572
0.913	1.50572
0.914	1.50474
0.915	1.50408
0.916	1.5026
0.917	1.50391
0.918	1.50589
0.919	1.65374
0.92	1.65226
0.921	1.55868
0.922	1.47678
0.923	1.49569
0.924	1.57085
0.925	1.55704
0.926	1.4202
0.927	1.40556
0.928	1.50605
0.929	1.53779
0.93	1.47349
0.931	1.41461
0.932	1.46444
0.933	1.5424
0.934	1.55621
0.935	1.49224
0.936	1.44553
0.937	1.47513
0.938	1.51543
0.939	1.50951
0.94	1.49207
0.941	1.48664
0.942	1.53204
0.943	1.56805
0.944	1.5424
0.945	1.50983
0.946	1.50901
0.947	1.52069
0.948	1.51296
0.949	1.48599
0.95	1.47513
0.951	1.48138
0.952	1.49684
0.953	1.4947
0.954	1.48862
0.955	1.49487
0.956	1.5077
0.957	1.50622
0.958	1.50901
0.959	1.50704
0.96	1.51362
0.961	1.52184
0.962	1.522
0.963	1.52003
0.964	1.51559
0.965	1.51756
0.966	1.51082
0.967	1.49931
0.968	1.49339
0.969	1.49076
0.97	1.49207
0.971	1.49059
0.972	1.49289
0.973	1.49865
0.974	1.50572
0.975	1.50835
0.976	1.51312
0.977	1.51131
0.978	1.50951
0.979	1.51115
0.98	1.5049
0.981	1.51099
0.982	1.50951
0.983	1.50951
0.984	1.50967
0.985	1.50819
0.986	1.5072
0.987	1.50737
0.988	1.50276
0.989	1.50243
0.99	1.49898
0.991	1.49701
0.992	1.5003
0.993	1.49931
0.994	1.50358
0.995	1.50457
0.996	1.50572
0.997	1.50391
0.998	1.50408
0.999	1.50572
