Time - Dev5/ai0	Amplitude - Dev5/ai0
0.582	1.50128
0.583	1.50424
0.584	1.5026
0.585	1.50457
0.586	1.50687
0.587	1.50901
0.588	1.50737
0.589	1.50408
0.59	1.50227
0.591	1.49882
0.592	1.50013
0.593	1.50194
0.594	1.50753
0.595	1.51099
0.596	1.51066
0.597	1.51345
0.598	1.51773
0.599	1.51181
0.6	1.50868
0.601	1.50095
0.602	1.50112
0.603	1.50046
0.604	1.49701
0.605	1.4975
0.606	1.49832
0.607	1.49832
0.608	1.49914
0.609	1.5021
0.61	1.50737
0.611	1.51099
0.612	1.51247
0.613	1.51181
0.614	1.51247
0.615	1.51329
0.616	1.51493
0.617	1.50983
0.618	1.50934
0.619	1.50326
0.62	1.50178
0.621	1.4998
0.622	1.49997
0.623	1.4975
0.624	1.49882
0.625	1.49799
0.626	1.50342
0.627	1.50572
0.628	1.50671
0.629	1.50868
0.63	1.51016
0.631	1.50852
0.632	1.50786
0.633	1.51016
0.634	1.50819
0.635	1.50687
0.636	1.50671
0.637	1.50654
0.638	1.50457
0.639	1.50358
0.64	1.50293
0.641	1.50441
0.642	1.5049
0.643	1.50128
0.644	1.5021
0.645	1.50375
0.646	1.50375
0.647	1.50408
0.648	1.50589
0.649	1.50654
0.65	1.50852
0.651	1.50523
0.652	1.50671
0.653	1.5077
0.654	1.50654
0.655	1.50704
0.656	1.50704
0.657	1.50589
0.658	1.50803
0.659	1.50687
0.66	1.50539
0.661	1.50227
0.662	1.50178
0.663	1.50194
0.664	1.50079
0.665	1.50309
0.666	1.50326
0.667	1.50342
0.668	1.50786
0.669	1.50654
0.67	1.50638
0.671	1.50967
0.672	1.50539
0.673	1.50786
0.674	1.50638
0.675	1.5049
0.676	1.50589
0.677	1.50687
0.678	1.50622
0.679	1.50572
0.68	1.50194
0.681	1.50408
0.682	1.50178
0.683	1.50112
0.684	1.50474
0.685	1.50474
0.686	1.50342
0.687	1.50358
0.688	1.50572
0.689	1.50671
0.69	1.5072
0.691	1.50523
0.692	1.50737
0.693	1.50622
0.694	1.50572
0.695	1.50737
0.696	1.50605
0.697	1.50605
0.698	1.5077
0.699	1.50145
0.7	1.5049
0.701	1.50556
0.702	1.50358
0.703	1.50358
0.704	1.50309
0.705	1.50358
0.706	1.50589
0.707	1.50589
0.708	1.50589
0.709	1.50737
0.71	1.50704
0.711	1.50819
0.712	1.50786
0.713	1.50803
0.714	1.50523
0.715	1.50523
0.716	1.50539
0.717	1.50622
0.718	1.50654
0.719	1.50309
0.72	1.50441
0.721	1.50441
0.722	1.50326
0.723	1.50424
0.724	1.50391
0.725	1.50704
0.726	1.50572
0.727	1.50638
0.728	1.50605
0.729	1.5072
0.73	1.50523
0.731	1.50622
0.732	1.5077
0.733	1.50523
0.734	1.50441
0.735	1.50654
0.736	1.50605
0.737	1.50605
0.738	1.50523
0.739	1.50424
0.74	1.50326
0.741	1.50326
0.742	1.50441
0.743	1.50539
0.744	1.5049
0.745	1.50424
0.746	1.50506
0.747	1.50441
0.748	1.50687
0.749	1.50539
0.75	1.50654
0.751	1.50457
0.752	1.50687
0.753	1.50753
0.754	1.50506
0.755	1.50622
0.756	1.50605
0.757	1.50474
0.758	1.50506
0.759	1.50145
0.76	1.50326
0.761	1.50227
0.762	1.50506
0.763	1.50408
0.764	1.50638
0.765	1.50391
0.766	1.50441
0.767	1.50687
0.768	1.50687
0.769	1.50704
0.77	1.50671
0.771	1.50556
0.772	1.50803
0.773	1.50687
0.774	1.50539
0.775	1.50572
0.776	1.50342
0.777	1.50539
0.778	1.50803
0.779	1.50408
0.78	1.50523
0.781	1.50556
0.782	1.50687
0.783	1.50506
0.784	1.50556
0.785	1.50474
0.786	1.50687
0.787	1.50704
0.788	1.50556
0.789	1.50638
0.79	1.50654
0.791	1.50572
0.792	1.50457
0.793	1.50654
0.794	1.50375
0.795	1.50506
0.796	1.50457
0.797	1.50556
0.798	1.50885
0.799	1.50704
0.8	1.50474
0.801	1.50605
0.802	1.50556
0.803	1.50391
0.804	1.5049
0.805	1.50539
0.806	1.50654
0.807	1.50556
0.808	1.50441
0.809	1.50523
0.81	1.50457
0.811	1.50605
0.812	1.5072
0.813	1.5072
0.814	1.50358
0.815	1.50408
0.816	1.50556
0.817	1.50457
0.818	1.50161
0.819	1.50572
0.82	1.50293
0.821	1.50539
0.822	1.50293
0.823	1.50589
0.824	1.50474
0.825	1.50457
0.826	1.50375
0.827	1.50638
0.828	1.50408
0.829	1.5072
0.83	1.50671
0.831	1.50474
0.832	1.50408
0.833	1.50424
0.834	1.50326
0.835	1.50589
0.836	1.50408
0.837	1.50556
0.838	1.5021
0.839	1.50687
0.84	1.50523
0.841	1.50654
0.842	1.5049
0.843	1.50523
0.844	1.50457
0.845	1.50474
0.846	1.50506
0.847	1.50539
0.848	1.50556
0.849	1.50918
0.85	1.50654
0.851	1.50687
0.852	1.65275
0.853	1.66032
0.854	1.59749
0.855	1.2786
0.856	1.18699
0.857	1.50737
0.858	1.65127
0.859	1.42152
0.86	1.17943
0.861	1.38846
0.862	1.4651
0.863	1.53352
0.864	1.5072
0.865	1.33879
0.866	1.49257
0.867	1.64354
0.868	1.54092
0.869	1.44454
0.87	1.48796
0.871	1.56559
0.872	1.59881
0.873	1.61887
0.874	1.49257
0.875	1.40556
0.876	1.53763
0.877	1.55144
0.878	1.39931
0.879	1.36774
0.88	1.51592
0.881	1.6067
0.882	1.57891
0.883	1.43254
0.884	1.40655
0.885	1.4822
0.886	1.51066
0.887	1.46724
0.888	1.44602
0.889	1.53368
0.89	1.60062
0.891	1.57052
0.892	1.51329
0.893	1.49421
0.894	1.51921
0.895	1.54026
0.896	1.52332
0.897	1.49125
0.898	1.47793
0.899	1.47398
0.9	1.4679
0.901	1.44997
0.902	1.45753
0.903	1.48812
0.904	1.50852
0.905	1.5225
0.906	1.53138
0.907	1.53582
0.908	1.547
0.909	1.53829
0.91	1.51855
0.911	1.50243
0.912	1.50013
0.913	1.4975
0.914	1.48664
0.915	1.49355
0.916	1.49733
0.917	1.49092
0.918	1.49668
0.919	1.50079
0.92	1.49964
0.921	1.51444
0.922	1.51312
0.923	1.51658
0.924	1.52283
0.925	1.51592
0.926	1.51345
0.927	1.51148
0.928	1.50835
0.929	1.50293
0.93	1.49421
0.931	1.49585
0.932	1.49799
0.933	1.4998
0.934	1.50506
0.935	1.50276
0.936	1.50671
0.937	1.51658
0.938	1.51543
0.939	1.51641
0.94	1.51296
0.941	1.50589
0.942	1.50128
0.943	1.49733
0.944	1.49701
0.945	1.49487
0.946	1.49816
0.947	1.50293
0.948	1.50309
0.949	1.50819
0.95	1.51164
0.951	1.51066
0.952	1.51378
0.953	1.51115
0.954	1.50605
0.955	1.51066
0.956	1.50983
0.957	1.50474
0.958	1.49914
0.959	1.49766
0.96	1.49503
0.961	1.49405
0.962	1.49536
0.963	1.49569
0.964	1.50013
0.965	1.50786
0.966	1.51279
0.967	1.51329
0.968	1.51691
0.969	1.51411
0.97	1.50951
0.971	1.51099
0.972	1.50605
0.973	1.50474
0.974	1.50178
0.975	1.50013
0.976	1.49816
0.977	1.49701
0.978	1.50013
0.979	1.4998
0.98	1.50062
0.981	1.50638
0.982	1.50572
0.983	1.50835
0.984	1.51247
0.985	1.50753
0.986	1.50835
0.987	1.51131
0.988	1.51033
0.989	1.50605
0.99	1.50687
0.991	1.50095
0.992	1.50424
0.993	1.50408
0.994	1.50276
0.995	1.50112
0.996	1.50293
0.997	1.50474
0.998	1.51082
0.999	1.40079
