Time - Dev5/ai0	Amplitude - Dev5/ai0
0.632	1.65983
0.633	1.65769
0.634	1.65867
0.635	1.65999
0.636	1.65818
0.637	1.65752
0.638	1.65654
0.639	1.65621
0.64	1.65604
0.641	1.65621
0.642	1.65489
0.643	1.65259
0.644	1.65325
0.645	1.65127
0.646	1.64864
0.647	1.647
0.648	1.64502
0.649	1.64272
0.65	1.64025
0.651	1.63746
0.652	1.63549
0.653	1.62726
0.654	1.62611
0.655	1.62052
0.656	1.61575
0.657	1.60999
0.658	1.60473
0.659	1.60128
0.66	1.59519
0.661	1.59059
0.662	1.58664
0.663	1.58138
0.664	1.57578
0.665	1.57167
0.666	1.56855
0.667	1.56542
0.668	1.55868
0.669	1.55358
0.67	1.54931
0.671	1.54684
0.672	1.5447
0.673	1.53894
0.674	1.53615
0.675	1.53253
0.676	1.52924
0.677	1.52513
0.678	1.52299
0.679	1.52233
0.68	1.51855
0.681	1.51888
0.682	1.51526
0.683	1.51395
0.684	1.51543
0.685	1.51131
0.686	1.51345
0.687	1.51131
0.688	1.51066
0.689	1.50967
0.69	1.51066
0.691	1.50951
0.692	1.5026
0.693	1.50934
0.694	1.51016
0.695	1.50671
0.696	1.50737
0.697	1.50918
0.698	1.50803
0.699	1.5072
0.7	1.50803
0.701	1.51115
0.702	1.51082
0.703	1.50967
0.704	1.51131
0.705	1.50983
0.706	1.51033
0.707	1.50983
0.708	1.51115
0.709	1.50901
0.71	1.50868
0.711	1.51148
0.712	1.5077
0.713	1.51016
0.714	1.5072
0.715	1.50737
0.716	1.50852
0.717	1.51
0.718	1.51033
0.719	1.50967
0.72	1.51
0.721	1.51066
0.722	1.50918
0.723	1.50934
0.724	1.50885
0.725	1.50819
0.726	1.50819
0.727	1.50786
0.728	1.5077
0.729	1.50737
0.73	1.50704
0.731	1.51099
0.732	1.50967
0.733	1.5146
0.734	1.51362
0.735	1.51148
0.736	1.51049
0.737	1.51066
0.738	1.50835
0.739	1.50983
0.74	1.51016
0.741	1.5077
0.742	1.50852
0.743	1.50704
0.744	1.50852
0.745	1.50704
0.746	1.50868
0.747	1.50901
0.748	1.50934
0.749	1.50786
0.75	1.50852
0.751	1.50983
0.752	1.5072
0.753	1.51329
0.754	1.50983
0.755	1.50901
0.756	1.51131
0.757	1.50885
0.758	1.50835
0.759	1.50885
0.76	1.50885
0.761	1.50753
0.762	1.5077
0.763	1.5077
0.764	1.50868
0.765	1.50885
0.766	1.51049
0.767	1.51033
0.768	1.51181
0.769	1.51
0.77	1.51
0.771	1.51099
0.772	1.51
0.773	1.5077
0.774	1.51082
0.775	1.50885
0.776	1.51066
0.777	1.51049
0.778	1.50951
0.779	1.50737
0.78	1.50918
0.781	1.50803
0.782	1.50983
0.783	1.50901
0.784	1.50885
0.785	1.51033
0.786	1.50835
0.787	1.50918
0.788	1.50868
0.789	1.50885
0.79	1.50885
0.791	1.50819
0.792	1.51247
0.793	1.51066
0.794	1.50687
0.795	1.51016
0.796	1.50835
0.797	1.5072
0.798	1.50671
0.799	1.50934
0.8	1.50967
0.801	1.50951
0.802	1.50967
0.803	1.51181
0.804	1.51049
0.805	1.50852
0.806	1.50951
0.807	1.51049
0.808	1.50967
0.809	1.50835
0.81	1.51115
0.811	1.50983
0.812	1.51296
0.813	1.51016
0.814	1.51214
0.815	1.50951
0.816	1.50934
0.817	1.51082
0.818	1.50852
0.819	1.51016
0.82	1.50803
0.821	1.50852
0.822	1.50901
0.823	1.51
0.824	1.50967
0.825	1.50983
0.826	1.51016
0.827	1.50885
0.828	1.51099
0.829	1.50885
0.83	1.50885
0.831	1.50868
0.832	1.50934
0.833	1.50918
0.834	1.50901
0.835	1.50934
0.836	1.50835
0.837	1.50803
0.838	1.51016
0.839	1.51131
0.84	1.50901
0.841	1.51115
0.842	1.51082
0.843	1.51033
0.844	1.51033
0.845	1.51
0.846	1.50885
0.847	1.50852
0.848	1.50803
0.849	1.50918
0.85	1.50901
0.851	1.50803
0.852	1.50835
0.853	1.50951
0.854	1.50852
0.855	1.50737
0.856	1.50704
0.857	1.50572
0.858	1.50704
0.859	1.50852
0.86	1.50901
0.861	1.51082
0.862	1.51033
0.863	1.5072
0.864	1.51016
0.865	1.50983
0.866	1.51
0.867	1.5077
0.868	1.51033
0.869	1.50951
0.87	1.50934
0.871	1.50786
0.872	1.51115
0.873	1.50918
0.874	1.51099
0.875	1.50852
0.876	1.50885
0.877	1.50967
0.878	1.51082
0.879	1.50835
0.88	1.50934
0.881	1.50868
0.882	1.51115
0.883	1.51164
0.884	1.50918
0.885	1.51181
0.886	1.50983
0.887	1.50934
0.888	1.50934
0.889	1.50967
0.89	1.50786
0.891	1.50918
0.892	1.50934
0.893	1.51131
0.894	1.50934
0.895	1.51099
0.896	1.51016
0.897	1.51016
0.898	1.50835
0.899	1.50819
0.9	1.50967
0.901	1.51
0.902	1.50885
0.903	1.50819
0.904	1.50786
0.905	1.50901
0.906	1.50967
0.907	1.50951
0.908	1.51016
0.909	1.50951
0.91	1.50885
0.911	1.51049
0.912	1.50819
0.913	1.51033
0.914	1.50753
0.915	1.50901
0.916	1.50918
0.917	1.50852
0.918	1.50704
0.919	1.50786
0.92	1.51016
0.921	1.51115
0.922	1.50868
0.923	1.50868
0.924	1.51049
0.925	1.50868
0.926	1.50951
0.927	1.50967
0.928	1.51197
0.929	1.50951
0.93	1.50885
0.931	1.50753
0.932	1.50589
0.933	1.50918
0.934	1.50852
0.935	1.51
0.936	1.51247
0.937	1.51016
0.938	1.50983
0.939	1.50967
0.94	1.5077
0.941	1.51099
0.942	1.50901
0.943	1.50934
0.944	1.51066
0.945	1.51148
0.946	1.50918
0.947	1.50918
0.948	1.50786
0.949	1.50983
0.95	1.50983
0.951	1.51016
0.952	1.50687
0.953	1.50737
0.954	1.50753
0.955	1.50868
0.956	1.51049
0.957	1.5072
0.958	1.50885
0.959	1.50951
0.96	1.51082
0.961	1.51197
0.962	1.51082
0.963	1.50786
0.964	1.50918
0.965	1.50786
0.966	1.50983
0.967	1.51049
0.968	1.51049
0.969	1.50901
0.97	1.50868
0.971	1.50868
0.972	1.51378
0.973	1.50934
0.974	1.50901
0.975	1.50901
0.976	1.50967
0.977	1.50918
0.978	1.50934
0.979	1.50967
0.98	1.50835
0.981	1.50918
0.982	1.50835
0.983	1.50918
0.984	1.51115
0.985	1.50786
0.986	1.50934
0.987	1.50786
0.988	1.50901
0.989	1.50868
0.99	1.51362
0.991	1.51082
0.992	1.51049
0.993	1.50868
0.994	1.51082
0.995	1.50983
0.996	1.51115
0.997	1.51033
0.998	1.50819
0.999	1.50918
